S1_Joy,S2_Joy
3.763899,1.932978
3.5064260000000003,2.353883
3.439406,2.5676330000000003
3.53029,2.856484
3.460288,3.164518
3.690758,3.3439
3.760771,3.657907
4.147635,3.617344
4.33217,3.792345
4.2147510000000015,3.868022
4.071431,3.746168
3.949875,3.917028
3.824076,3.961576
3.392059,3.7823
2.877261,4.015429
2.695266,4.094834
2.52695,4.222784
2.51363,4.351939
2.62181,4.386189
2.429463,4.459365
2.638975,4.268862
2.260605,4.342894
2.225396,4.862553
2.324832,4.774538
2.416266,4.8352080000000015
2.415877,4.7187980000000005
2.222275,4.183639
2.353965,4.854726
2.348852,4.763216000000001
2.139709,4.538575
2.294202,4.690505
2.482364,4.940785
2.3818490000000003,4.963717
2.429795,5.020065
2.222571,5.3796620000000015
2.360532,5.179434
2.567137,5.301947
2.538519,4.905583999999998
2.441171,5.192221
2.371808,5.299201
2.000714,5.5036
1.932254,5.43738
1.785353,5.357082
1.6859560000000002,4.926114
1.189345,4.633232
2.127548,4.624909
2.021965,4.462475
1.587081,4.5133269999999985
1.778139,4.638782
1.850167,4.9053900000000015
2.364639,5.164713
2.839664,5.386993
3.117097,5.61838
3.5264330000000004,5.3354370000000015
3.688898000000001,3.869755000000001
3.761045,3.66581
4.020558,3.5641730000000003
4.352581,3.613394
4.783073,3.283172
4.845557,3.011945
4.742723000000002,3.040361
5.21963,2.97949
5.029308,3.471622
4.698281,3.572145
4.330095,4.056876
4.023895,4.373314
4.362691000000001,4.622058999999999
4.281096,5.158964
4.316483,5.31073
4.135952,5.202446
3.424221,5.281796
3.238516,5.5170309999999985
3.2634220000000003,5.426755
2.5645990000000003,5.448778
2.56172,5.534914
2.743617,5.490878
2.090329,5.789058
2.460257,5.630505
2.568014,5.6370879999999985
3.041412,5.674515
3.338363,5.452781
3.199374,5.5017580000000015
4.120443,5.379864
4.553605,5.425867
4.2931230000000005,5.362974
4.066836,5.423711
3.563502,5.240629
3.187328,5.257072
3.173227,5.090457
2.869591,5.229726
2.801676,5.126595
2.941418,5.172358999999998
3.066892,5.212253
3.490907,5.374096
3.882955,5.410883
4.2595519999999985,5.250175
4.443492,5.29707
3.983305,5.219196
3.824041,5.303718
3.777751,5.2783050000000005
3.5794,5.3171610000000005
3.271035,5.247761
3.08209,5.348053
3.054234,5.019902
2.714123,5.1423489999999985
2.501529,5.053235
2.655062,5.085307
2.342964,5.0305589999999984
2.214233,4.987238
2.13817,4.971228
2.274043,5.012448
2.316063,5.111107
2.402581,5.056319
2.155158,4.999398
1.849091,4.995548
1.768836,4.870989
1.343558,4.894737
1.7910009999999998,4.986589
1.393254,5.18895
1.512932,5.088114
1.345247,5.071016
0.9479703000000002,5.34371
0.8247700000000001,5.4691410000000005
1.005901,5.466033
1.00226,5.476296
0.8090323,5.88645
1.077888,5.831454
0.9138777,5.74723
1.1197979999999998,5.769518
0.9070521,5.931439
1.339341,6.1922760000000014
1.610745,6.381042
1.921711,6.314298
2.11456,6.306811
2.171911,6.339063
2.315201,6.516261
2.216767,6.223438
2.105833,6.2020040000000005
2.333113,5.956816000000001
2.29647,6.071414
2.194131,6.154024
2.101134,6.283562
2.030158,6.36046
2.084272,6.337057
2.421164,6.292163
2.258537,6.101936
1.967955,6.158135
1.6941560000000002,6.095781
1.938967,6.178065
2.210136,6.166127
2.152964,6.209023
2.009366,6.241001
1.740825,6.300413
1.3808049999999998,6.0610300000000015
1.586058,6.207414
1.73397,6.1722660000000005
1.751106,6.1616849999999985
1.791192,6.08542
1.739961,5.151357
1.889281,4.47912
1.729273,4.073578
1.698768,2.314139
1.526536,0.9279433
1.315643,0.7461623000000001
0.304501,-0.8073404000000001
-0.213316,-0.5148354
-0.3401918,
-2.028634,-0.137249
-1.515236,
-1.553939,0.5227479
-0.6270372,0.1416146
0.03102966,1.234668
0.02017111,1.921892
-0.08427913,2.234407
-0.5446082,2.152981
-0.008014589,2.635671
0.4678885999999999,2.744322
0.8277215,2.357961
1.520323,2.6175
2.261214,2.154069
2.880093,2.505467
3.214061,2.360767
3.33998,2.6400360000000003
2.989983,2.9634560000000003
2.536005,2.858186
2.38239,3.034678
3.070173,2.793475
3.877791,2.935792
3.846214,3.5950830000000003
3.242903,3.832633
2.579269,4.095281
2.763686,4.606433999999999
1.655057,5.467025
2.069287,5.41047
1.589376,4.888153
1.383463,5.336457
1.1985370000000002,5.330399
,4.938306
,6.3069690000000005
,6.429246
,7.104487
,6.840068
,5.899914
,5.212381
,4.857222
,4.249815
,4.602562
,4.084689
,4.187729
0.6009206,3.906483
0.2743469,3.571855
0.1130709,3.73559
0.5399714,3.626377
0.8576055,3.68033
1.059713,3.699855
1.10427,4.196159
1.022471,4.387348
0.8035451,4.858582
1.17091,6.48769
1.350591,6.366902
1.376363,6.360391
1.6749580000000002,5.850283
1.661112,5.596319
1.79975,5.398914
1.902109,5.791364
2.154979,5.694058999999998
2.15503,5.286301
2.342268,5.229299
2.578885,5.562704
2.513903,5.243996
2.970301,5.1974019999999985
2.964738,4.92961
2.747267,5.361961
2.90548,5.5425900000000015
1.893825,5.250883999999999
1.364157,5.598778
1.307017,5.406687000000002
1.061818,6.0364580000000005
1.256679,6.1241330000000005
1.6913169999999995,6.365367
1.821583,6.2132260000000015
1.661372,6.511212
1.595996,6.184119
1.7454740000000002,6.577783
2.535067,6.669553
2.472721,6.767919
1.7227869999999998,6.724642
1.425689,6.599497
1.447703,6.612603
1.043224,6.653553
1.146446,6.342757
0.919818,6.451518
0.8584931,6.128291
0.8138534000000001,5.841374
0.8156635,5.899436
1.041393,5.791601
1.522285,5.610752
2.075142,5.6710699999999985
2.167426,5.504209
2.079426,5.795769
2.211889,5.318779
2.236571,5.215701
2.3548400000000003,5.528522
2.6173610000000003,5.304703
2.835439,5.337803
2.927768,5.0936059999999985
2.860174,5.195418
2.819455,5.082618
2.837301,5.000849
2.934832,4.840293
2.905934,4.876176999999998
3.046374,4.65523
3.004927,4.603996
2.956869,4.455748000000002
2.9641900000000003,4.3936470000000005
2.938034,4.983874
2.853616,4.586888
2.769677,5.221616
2.838166,5.207625
2.76342,4.973508
2.760383,5.054656
2.80804,4.749499
2.905857,4.5182150000000005
2.995772,4.36051
2.836518,4.327641000000002
2.687257,4.2266330000000005
2.649885,3.968385
2.62174,3.927324
2.2815060000000003,4.146261
2.199168,4.006085
2.134674,3.987369
2.1742220000000003,4.303167
1.7300490000000002,4.374708999999998
1.804481,4.479716000000002
1.974493,4.653225
2.029306,4.535767
2.107341,4.723132
1.854354,5.04654
1.845128,4.907244
1.576087,4.922492
1.29874,4.85429
1.020417,4.701168
0.9202049,4.621856
0.9199592,4.696511
1.096043,4.598827
0.910167,4.087477
0.9328027,3.782712
0.9727276,3.663586
1.139888,3.886456
1.213282,3.652434
1.10816,3.575098
0.6829586999999999,3.378464
0.6436441999999999,3.4240510000000004
0.5547124,3.563273
0.3818818,3.528145
-0.5217874,3.396217
-0.7709949,3.037799
-0.8497646999999999,3.1501080000000004
-1.333317,3.095456
-1.381318,3.094842
-1.371339,2.639778
-1.5568,2.685416
-2.209254,2.524873
-2.6695990000000003,2.481354
-2.409614,2.295573
-2.18244,2.184116
-1.70461,2.086368
-1.3802450000000002,1.957242
-0.1058503,1.784611
0.1621467,1.796557
0.7946889,1.645447
1.075069,1.289999
1.206073,1.250234
1.187742,1.277502
1.439932,1.243957
1.7938,1.289903
1.81588,1.275075
1.934,1.196971
1.879315,1.109292
1.686033,1.048395
1.400988,1.044523
1.44896,0.9525848
1.25967,0.8477520000000001
1.425172,0.9332721
1.438659,0.9420523
1.396216,0.9697224
1.400893,0.8383663
1.58418,0.8705924999999999
1.406864,0.8047331999999999
1.151,0.778981
1.24233,0.7977135000000001
1.288837,0.8000170999999999
1.311358,0.8272411
1.549448,0.6568773
1.517953,0.5755184
1.269177,0.6045772
1.377004,0.6282718
1.658937,0.5431119000000001
1.924801,0.52641
2.019979,0.556814
1.993994,0.3914257
1.792423,0.4212667000000001
1.4544979999999998,0.3966975
0.7596629,0.3630976
0.8501664000000001,0.3527665
0.8614468000000001,0.4491872
0.7579491,0.5088708
0.7658334,0.5269803000000001
0.6453698,0.4799795
0.9355257,0.4107066
0.4540153,0.4276266
0.5240984000000001,0.3177611
0.3467693,0.3183106
0.2731882,0.2821209
-0.0076640369999999985,0.2348007
-0.269181,0.1506079
-1.080845,0.1793335
-1.1424,0.27279109999999995
-1.10179,0.2055095
-0.8345786000000001,0.25060140000000003
-0.4262831,0.1947736
-0.420583,0.2098197
-0.33290990000000004,0.2112506
-0.191623,0.1855203
-0.6500403,0.1861046
-0.6853392,0.1963021
-0.6222525999999999,0.1469457
-0.8070675,0.1004711
-1.545714,0.11139960000000003
-1.908542,-0.03126073
-1.890421,0.0802971
-1.520533,0.2087376
-1.637207,0.1020565
-1.369947,0.05621233
-0.9188868,-0.02790546
-0.4736571,0.02087282
0.273158,0.04505348
1.055334,0.08409668
1.6388470000000002,0.1196245
1.999396,0.14152160000000005
1.978371,0.1639008
2.643204,0.1135982
2.838703,0.08502866
2.796121,0.1723563
2.813321,0.1103048
2.753906,0.09436186
2.791737,0.003211157
2.834975,0.001219803
2.809661,-0.2652821
2.967594,-0.2513231
3.139,-0.04716313
2.821806,-0.09501521
2.97875,-0.1176485
2.984432,-0.08455128
3.203041,-0.07749073
3.032995,-0.1398286
3.007921,-0.2938547
2.802465,-0.09567998
2.878823,-0.158415
3.000594,-0.227414
2.739279,-0.187686
2.929237,-0.2119011
2.960725,-0.1457879
3.130297,-0.06106129
3.068086,-0.2275647
3.219255,0.008823224000000001
3.121051,-0.1697955
3.217603,-0.1505163
3.243901,-0.3261986
3.200355,-0.3042552
2.987118,-0.3929642
3.17022,-0.2196859
3.088198,-0.06814574
3.068287,0.02961825
3.188834,0.1015965
3.135168,0.06553595
3.320352,0.003801188
3.382535,0.06403751
3.251637,0.1398564
3.291074,0.1953824
3.321774,0.1413738
3.40017,0.2554764
3.423227,0.21765170000000006
3.400607,0.1694861
3.436728,0.1822379
3.359042,0.128483
3.3767440000000004,0.05739078
3.224027,0.1410992
3.0155540000000003,0.221959
3.017673,0.3761004000000001
2.827324,0.3325041
2.96583,0.1898914
2.831837,0.16349979999999995
2.763856,0.1441849
3.030783,0.29296880000000003
2.94348,0.21616910000000006
3.043214,0.2283374
2.927617,0.2650567
2.881539,0.3197711
2.7844740000000003,0.3739951
2.642056,0.3431521
2.7584,0.4440669
2.830807,0.5976158
2.953155,0.6334103
2.856276,0.8645117
2.725991,1.049599
2.517929,0.9686162
2.102641,0.9098277
2.209225,0.934016
2.339396,0.8684008
2.457219,0.8437386999999998
2.319074,0.988674
2.439098,1.041162
2.193916,1.08118
1.963406,1.02227
1.6279,1.100459
1.5994469999999998,1.0113299999999998
1.750376,0.9757856
1.648323,1.055915
1.616698,1.048136
1.827335,0.994967
1.732363,1.036036
1.880597,1.0612
1.958781,1.110968
1.834264,0.960926
2.27528,0.912457
2.226187,1.044048
2.359503,1.058471
2.355975,1.062897
2.400945,1.052707
2.294218,1.416241
2.428297,1.479645
2.6188,1.348344
2.587831,1.283249
2.670398,1.458679
2.669751,1.520564
2.700631,1.217842
2.759015,1.296028
2.742845,1.338295
2.798724,1.329445
2.698832,1.3570950000000002
2.760303,1.217294
2.664091,1.306195
2.542701,1.325813
2.467005,1.359441
2.443507,1.267535
2.4817,1.272552
2.438266,1.175972
2.384207,1.267084
2.224287,1.296402
1.836018,1.1592049999999998
0.9624931,1.088542
0.6681745,1.122526
0.3046122000000001,1.149945
0.4207647,1.117049
0.09632283,1.19574
0.6865671999999999,1.099497
1.33521,1.144971
1.763124,1.125957
2.561376,1.157682
2.841934,1.153276
2.826877,1.193774
2.965806,1.230891
2.980735,1.03344
3.22497,1.037655
3.148831,0.9866865
3.366679,0.6690856
3.456427,0.704186
3.611972,0.7233569999999999
3.5169269999999995,0.6971779
3.441319,0.6847521
3.460572,0.8395578000000001
3.5086699999999995,0.756228
3.44425,0.772269
3.4044410000000003,0.7046153
3.501439,0.7448633000000001
3.49801,0.8022168000000001
3.4535120000000004,0.7277501000000001
3.4453980000000004,0.6504644
3.66515,0.7114531
3.652359,0.7060924
3.412454,0.6965892
3.682949,0.8150334
4.365262,0.728475
4.370097,0.5893268
4.342905,0.6134089
4.080138,0.7513003
4.0552199999999985,0.714635
3.5212,0.9467075
3.2424310000000003,0.9871212
3.170304,0.9609658
3.605080000000001,0.8805818999999999
4.0625,0.7657801
4.264795,0.581723
4.0062120000000006,0.5909895000000001
3.5560339999999995,0.7386862
3.159189,0.8970494000000001
3.171395,1.031354
2.733157,1.023293
2.443108,1.134562
2.602015,1.230548
3.0483860000000003,1.393684
2.488731,1.189485
2.158492,1.341861
2.259029,2.029821
2.1182990000000004,1.982808
2.093303,1.634252
1.836429,1.816426
1.369128,1.607661
1.389209,1.572538
1.665086,1.900661
1.907888,2.444914
1.865596,1.879698
1.716006,2.024801
1.482529,2.054862
1.530953,2.749078
1.568357,2.342066
1.68907,2.220796
1.607363,2.242059
1.487639,2.196908
1.4654049999999998,2.115741
1.769061,2.06145
2.323,2.037487
2.317418,2.219464
1.923689,2.154077
1.261841,2.21051
0.5924275999999999,2.532519
0.4109839,1.945216
0.5850738,2.693085
1.267262,2.314896
1.491951,2.544585
1.477193,2.539768
1.407774,2.440056
1.46387,2.754225
1.48633,2.294101
1.91794,2.526244
2.03411,2.116614
2.108746,2.054032
2.269493,2.080648
2.370257,1.939083
2.552908,1.860474
2.576333,2.148094
2.6105560000000003,2.080556
2.590557,2.072102
2.724768,2.14808
2.796693,1.951379
2.754757,1.884111
2.895763,1.923476
2.9026110000000003,1.807512
3.060035,1.605353
2.919893,1.016794
2.780076,0.03993724
2.569763,-0.197536
2.80053,-2.813341
2.64414,-5.375846
2.856785,-7.139739
2.809078,-5.737574
2.919872,-3.820951
2.957049,-2.247652
2.961831,-0.3973904
2.922006,0.6442604999999999
2.834109,0.6883621
2.904253,-0.3672763
2.801701,-0.4878381
2.670048,0.05259445
2.7097860000000003,0.7653725
2.646786,1.169296
2.560883,1.035888
2.657429,0.979012
2.563657,0.22226
2.5567450000000003,-0.2504752
2.6282080000000003,0.01931529
2.618431,-0.5239872
2.683911,0.1277075
2.706065,-0.6502811
2.774834,-1.482603
2.859462,-3.136099
2.9258,-1.4113639999999998
2.903927,-1.058778
2.59661,-1.533823
2.711065,-2.621023
2.767519,-1.980672
2.785396,-2.472706
2.757275,-2.746988
2.701315,-1.865076
2.263026,-1.570337
